acquisition_id,customer_id,acquisition_timestamp,channel,platform,touch_type
22071,8711,2026-02-06,paid_social,mobile,additional_touch
22072,153,2026-03-29,search,mobile,additional_touch
22073,19995,2026-03-24,paid_social,mobile,additional_touch
22074,12908,2026-02-22,referral,mobile,additional_touch
22075,19054,2026-03-24,referral,mobile,additional_touch
22076,1285,2025-12-31,referral,web,additional_touch
22077,14896,2026-02-07,paid_social,web,additional_touch
22078,6479,2026-03-04,referral,mobile,additional_touch
22079,3124,2026-03-13,referral,mobile,additional_touch
22080,10901,2026-01-31,referral,mobile,additional_touch
22081,7261,2026-01-17,paid_social,mobile,additional_touch
22082,15741,2026-02-24,search,mobile,additional_touch
22083,13793,2026-03-07,paid_social,web,additional_touch
22084,2588,2026-03-10,paid_social,web,additional_touch
22085,11014,2026-03-25,search,web,additional_touch
22086,15381,2026-03-07,referral,web,additional_touch
22087,1645,2026-02-06,search,web,additional_touch
22088,12841,2026-03-27,search,mobile,additional_touch
22089,14063,2026-01-24,referral,web,additional_touch
22090,14734,2026-02-10,paid_social,mobile,additional_touch
22091,5346,2026-03-01,paid_social,mobile,additional_touch
22092,12704,2026-03-07,paid_social,web,additional_touch
22093,12341,2026-01-26,referral,mobile,additional_touch
22094,16589,2026-02-02,referral,mobile,additional_touch
22095,17010,2026-01-10,referral,mobile,additional_touch
22096,11597,2026-01-19,search,mobile,additional_touch
22097,2119,2026-02-27,paid_social,mobile,additional_touch
22098,18660,2026-03-25,search,web,additional_touch
22099,13177,2026-02-11,paid_social,mobile,additional_touch
22100,18713,2026-03-26,search,mobile,additional_touch
22101,7244,2026-03-15,referral,mobile,additional_touch
22102,16009,2026-02-09,paid_social,mobile,additional_touch
22103,18782,2026-01-17,referral,mobile,additional_touch
22104,1390,2026-03-17,paid_social,mobile,additional_touch
22105,1788,2026-02-08,paid_social,mobile,additional_touch
22106,16496,2026-01-26,referral,web,additional_touch
22107,1312,2026-01-12,referral,mobile,additional_touch
22108,17759,2026-03-21,paid_social,web,additional_touch
22109,9386,2026-01-31,search,mobile,additional_touch
22110,5399,2026-01-12,paid_social,mobile,additional_touch
22111,17276,2026-01-17,paid_social,mobile,additional_touch
22112,13066,2026-01-14,paid_social,mobile,additional_touch
22113,5986,2025-12-31,referral,mobile,additional_touch
22114,13958,2026-03-09,search,mobile,additional_touch
22115,16906,2025-12-29,referral,mobile,additional_touch
22116,395,2026-02-05,search,mobile,additional_touch
22117,6929,2026-02-24,referral,mobile,additional_touch
22118,16,2026-03-09,search,mobile,additional_touch
22119,15066,2026-01-21,search,mobile,additional_touch
22120,14279,2026-01-15,paid_social,mobile,additional_touch
22121,9989,2026-02-26,referral,mobile,additional_touch
22122,13837,2026-02-14,search,mobile,additional_touch
22123,7998,2026-03-26,referral,mobile,additional_touch
22124,19202,2026-02-13,paid_social,web,additional_touch
22125,13343,2026-03-13,referral,web,additional_touch
22126,17631,2026-03-20,paid_social,mobile,additional_touch
22127,1224,2026-03-10,search,mobile,additional_touch
22128,6967,2026-01-31,paid_social,web,additional_touch
22129,18843,2026-03-14,paid_social,web,additional_touch
22130,9426,2026-01-19,referral,mobile,additional_touch
22131,4482,2026-01-01,search,mobile,additional_touch
22132,6215,2026-03-04,referral,mobile,additional_touch
22133,2897,2025-12-31,search,web,additional_touch
22134,8561,2026-01-04,search,mobile,additional_touch
22135,1693,2026-01-10,paid_social,mobile,additional_touch
22136,18864,2026-02-19,referral,web,additional_touch
22137,2733,2026-01-23,paid_social,mobile,additional_touch
22138,2197,2026-03-17,referral,mobile,additional_touch
22139,3789,2025-12-30,search,mobile,additional_touch
22140,12433,2026-02-01,search,mobile,additional_touch
22141,6233,2026-02-28,search,mobile,additional_touch
22142,19803,2026-01-25,search,web,additional_touch
22143,8181,2026-03-12,referral,web,additional_touch
22144,14128,2026-01-30,search,mobile,additional_touch
22145,18623,2026-03-16,paid_social,web,additional_touch
22146,12589,2026-02-15,search,web,additional_touch
22147,11993,2026-01-30,paid_social,mobile,additional_touch
22148,17651,2026-01-27,paid_social,mobile,additional_touch
22149,19252,2026-03-28,referral,web,additional_touch
22150,8494,2026-02-12,search,web,additional_touch
22151,2991,2026-03-27,referral,mobile,additional_touch
22152,18851,2026-02-11,search,web,additional_touch
22153,18458,2026-01-23,referral,mobile,additional_touch
22154,14234,2026-02-28,search,web,additional_touch
22155,2172,2026-02-08,paid_social,mobile,additional_touch
22156,3614,2026-03-09,referral,web,additional_touch
22157,13599,2026-01-23,paid_social,mobile,additional_touch
22158,12018,2026-02-06,referral,mobile,additional_touch
22159,2772,2026-03-26,referral,mobile,additional_touch
22160,2784,2026-03-21,search,mobile,additional_touch
22161,16702,2026-02-16,referral,web,additional_touch
22162,13649,2025-12-29,referral,mobile,additional_touch
22163,15823,2026-02-04,referral,mobile,additional_touch
22164,5103,2026-01-13,paid_social,mobile,additional_touch
22165,15252,2026-01-01,paid_social,web,additional_touch
22166,16246,2026-01-27,referral,mobile,additional_touch
22167,2398,2026-02-15,referral,web,additional_touch
22168,19510,2026-02-03,paid_social,web,additional_touch
22169,9856,2026-03-01,paid_social,mobile,additional_touch
22170,4639,2026-03-14,paid_social,web,additional_touch
22171,14052,2026-01-10,referral,mobile,additional_touch
22172,7893,2026-02-19,referral,mobile,additional_touch
22173,8359,2026-03-04,paid_social,mobile,additional_touch
22174,3529,2026-03-30,paid_social,web,additional_touch
22175,13486,2026-01-07,referral,mobile,additional_touch
22176,10915,2026-01-24,referral,web,additional_touch
22177,2341,2026-01-20,search,mobile,additional_touch
22178,17078,2026-01-17,paid_social,mobile,additional_touch
22179,15104,2026-03-17,paid_social,mobile,additional_touch
22180,10684,2026-01-04,search,mobile,additional_touch
22181,9300,2026-01-26,referral,mobile,additional_touch
22182,13538,2026-02-06,paid_social,web,additional_touch
22183,5631,2026-03-20,search,mobile,additional_touch
22184,2339,2026-01-09,referral,mobile,additional_touch
22185,18562,2026-02-05,referral,mobile,additional_touch
22186,8218,2026-03-04,referral,mobile,additional_touch
22187,14715,2026-03-14,search,web,additional_touch
22188,14607,2026-02-04,paid_social,mobile,additional_touch
22189,17997,2026-03-29,paid_social,mobile,additional_touch
22190,13857,2026-02-12,search,mobile,additional_touch
22191,15157,2026-03-20,search,mobile,additional_touch
22192,13287,2026-02-25,search,mobile,additional_touch
22193,18267,2026-02-05,paid_social,mobile,additional_touch
22194,13560,2026-03-13,referral,mobile,additional_touch
22195,261,2026-03-23,paid_social,web,additional_touch
22196,7266,2026-01-10,paid_social,web,additional_touch
22197,1007,2026-01-16,search,mobile,additional_touch
22198,914,2026-01-10,paid_social,mobile,additional_touch
22199,13985,2026-02-27,paid_social,web,additional_touch
22200,792,2026-01-12,referral,mobile,additional_touch
22201,8649,2026-02-17,paid_social,mobile,additional_touch
22202,8210,2026-02-12,referral,mobile,additional_touch
22203,17066,2026-01-06,referral,mobile,additional_touch
22204,13718,2026-01-21,referral,mobile,additional_touch
22205,7407,2026-03-28,search,mobile,additional_touch
22206,3001,2026-02-15,referral,mobile,additional_touch
22207,12920,2026-02-23,search,mobile,additional_touch
22208,17952,2026-02-13,referral,mobile,additional_touch
22209,13114,2026-01-18,paid_social,mobile,additional_touch
22210,17222,2026-03-18,search,web,additional_touch
22211,5725,2026-01-14,paid_social,mobile,additional_touch
22212,15501,2026-01-29,search,web,additional_touch
22213,1624,2026-01-13,search,mobile,additional_touch
22214,18999,2026-02-14,paid_social,mobile,additional_touch
22215,9372,2026-03-22,paid_social,mobile,additional_touch
22216,10518,2026-03-19,referral,mobile,additional_touch
22217,12288,2026-03-01,search,mobile,additional_touch
22218,19199,2026-03-24,search,mobile,additional_touch
22219,11554,2026-03-14,paid_social,mobile,additional_touch
22220,9722,2026-03-25,referral,web,additional_touch
22221,10019,2026-03-15,search,web,additional_touch
22222,9816,2026-01-20,paid_social,mobile,additional_touch
22223,4600,2026-03-20,paid_social,mobile,additional_touch
22224,18422,2026-03-31,paid_social,mobile,additional_touch
22225,13095,2026-03-02,search,mobile,additional_touch
22226,19830,2026-01-18,search,web,additional_touch
22227,6499,2026-02-12,search,mobile,additional_touch
22228,13902,2026-03-04,paid_social,web,additional_touch
22229,11767,2026-02-21,search,web,additional_touch
22230,13218,2026-03-30,referral,mobile,additional_touch
22231,18324,2026-03-04,referral,web,additional_touch
22232,11812,2026-01-29,referral,web,additional_touch
22233,11359,2026-03-25,referral,mobile,additional_touch
22234,13234,2026-02-10,search,web,additional_touch
22235,5800,2026-01-22,paid_social,mobile,additional_touch
22236,12181,2026-01-27,paid_social,mobile,additional_touch
22237,969,2026-03-11,paid_social,web,additional_touch
22238,19848,2026-03-10,search,web,additional_touch
22239,13642,2026-03-20,referral,web,additional_touch
22240,11252,2026-03-27,paid_social,web,additional_touch
22241,15618,2026-02-15,referral,mobile,additional_touch
22242,16508,2026-01-09,paid_social,web,additional_touch
22243,11592,2026-02-08,paid_social,web,additional_touch
22244,1395,2026-03-21,referral,mobile,additional_touch
22245,1055,2026-01-30,search,mobile,additional_touch
22246,3168,2026-02-11,referral,mobile,additional_touch
22247,6082,2026-02-18,paid_social,mobile,additional_touch
22248,8583,2026-02-09,paid_social,mobile,additional_touch
22249,2816,2025-12-31,paid_social,web,additional_touch
22250,2104,2026-03-20,referral,mobile,additional_touch
22251,9700,2026-02-08,referral,mobile,additional_touch
22252,3050,2026-03-21,search,web,additional_touch
22253,8820,2026-01-31,referral,web,additional_touch
22254,3317,2026-03-19,search,mobile,additional_touch
22255,3035,2026-01-22,referral,web,additional_touch
22256,19485,2026-03-28,search,web,additional_touch
22257,2655,2026-03-28,paid_social,mobile,additional_touch
22258,14958,2026-02-01,search,web,additional_touch
22259,16019,2026-01-02,referral,web,additional_touch
22260,17770,2026-01-01,search,mobile,additional_touch
22261,10772,2026-02-19,referral,web,additional_touch
22262,8749,2026-01-16,paid_social,web,additional_touch
22263,6354,2026-03-22,search,mobile,additional_touch
22264,874,2026-03-12,referral,web,additional_touch
22265,6019,2026-01-16,paid_social,web,additional_touch
22266,10272,2026-02-07,search,mobile,additional_touch
22267,16525,2025-12-31,referral,mobile,additional_touch
22268,15809,2026-01-04,referral,mobile,additional_touch
22269,12826,2025-12-29,referral,web,additional_touch
22270,2778,2026-02-07,search,mobile,additional_touch
22271,2864,2026-03-17,paid_social,mobile,additional_touch
22272,112,2026-01-07,search,web,additional_touch
22273,17954,2026-02-07,referral,mobile,additional_touch
22274,8467,2026-01-28,referral,web,additional_touch
22275,19192,2026-01-11,search,mobile,additional_touch
22276,17014,2026-03-04,search,mobile,additional_touch
22277,14556,2026-01-14,paid_social,mobile,additional_touch
22278,16858,2026-02-27,search,mobile,additional_touch
22279,1428,2026-03-02,search,mobile,additional_touch
22280,560,2026-02-20,referral,web,additional_touch
22281,19895,2026-01-09,search,web,additional_touch
22282,9432,2026-03-08,paid_social,mobile,additional_touch
22283,3077,2026-01-20,paid_social,mobile,additional_touch
22284,4730,2026-03-08,search,mobile,additional_touch
22285,11984,2026-02-03,search,mobile,additional_touch
22286,1521,2026-02-18,referral,web,additional_touch
22287,7345,2026-01-09,paid_social,web,additional_touch
22288,6767,2026-01-31,referral,mobile,additional_touch
22289,12431,2026-02-03,paid_social,web,additional_touch
22290,5602,2026-02-22,referral,web,additional_touch
22291,891,2026-03-17,referral,mobile,additional_touch
22292,1354,2026-01-29,search,web,additional_touch
22293,4086,2026-02-08,search,web,additional_touch
22294,19339,2026-03-12,search,mobile,additional_touch
22295,8194,2026-02-14,search,web,additional_touch
22296,15125,2026-03-23,referral,web,additional_touch
22297,2717,2026-02-03,paid_social,web,additional_touch
22298,4647,2026-02-08,paid_social,mobile,additional_touch
22299,11037,2026-03-19,referral,mobile,additional_touch
22300,4601,2026-01-18,paid_social,mobile,additional_touch
22301,17777,2026-02-16,referral,mobile,additional_touch
22302,5880,2026-03-17,referral,mobile,additional_touch
22303,15233,2026-01-10,paid_social,mobile,additional_touch
22304,701,2026-03-28,search,mobile,additional_touch
22305,10537,2026-03-23,referral,mobile,additional_touch
22306,11358,2026-01-31,search,mobile,additional_touch
22307,9282,2026-02-10,referral,web,additional_touch
22308,11736,2026-02-17,paid_social,web,additional_touch
22309,10504,2026-02-03,search,web,additional_touch
22310,8977,2026-01-27,referral,mobile,additional_touch
22311,19536,2026-01-09,referral,mobile,additional_touch
22312,18114,2026-02-19,referral,web,additional_touch
22313,3252,2026-01-14,search,web,additional_touch
22314,2732,2026-01-13,referral,mobile,additional_touch
22315,11946,2026-03-08,search,mobile,additional_touch
22316,18355,2026-02-18,paid_social,web,additional_touch
22317,3456,2026-03-27,referral,web,additional_touch
22318,2540,2026-01-29,referral,mobile,additional_touch
22319,1286,2026-03-06,search,mobile,additional_touch
22320,13740,2026-01-17,referral,web,additional_touch
22321,7586,2026-03-22,referral,web,additional_touch
22322,8249,2026-03-15,paid_social,web,additional_touch
22323,14756,2026-02-01,referral,mobile,additional_touch
22324,9606,2026-01-20,paid_social,mobile,additional_touch
22325,5239,2026-02-22,paid_social,mobile,additional_touch
22326,18855,2026-02-12,search,web,additional_touch
22327,1160,2026-03-23,referral,mobile,additional_touch
22328,2635,2026-03-28,paid_social,mobile,additional_touch
22329,11361,2026-02-09,search,web,additional_touch
22330,17893,2026-03-10,referral,mobile,additional_touch
22331,17152,2026-03-29,referral,mobile,additional_touch
22332,480,2026-01-27,search,mobile,additional_touch
22333,10868,2026-02-23,search,mobile,additional_touch
22334,16822,2026-02-27,search,mobile,additional_touch
22335,12617,2026-02-18,paid_social,web,additional_touch
22336,3644,2025-12-30,search,web,additional_touch
22337,6963,2026-03-12,paid_social,web,additional_touch
22338,8160,2026-02-25,search,mobile,additional_touch
22339,7485,2026-03-14,referral,web,additional_touch
22340,11944,2026-01-05,search,mobile,additional_touch
22341,16058,2026-01-22,referral,web,additional_touch
22342,3280,2026-03-07,search,web,additional_touch
22343,8708,2026-02-21,referral,mobile,additional_touch
22344,11766,2026-03-08,referral,mobile,additional_touch
22345,14501,2026-01-12,search,mobile,additional_touch
22346,18819,2026-01-14,referral,web,additional_touch
22347,6424,2026-02-07,referral,mobile,additional_touch
22348,3623,2026-02-16,search,mobile,additional_touch
22349,8674,2026-03-25,paid_social,web,additional_touch
22350,18018,2026-01-03,search,mobile,additional_touch
22351,6128,2026-03-05,paid_social,web,additional_touch
22352,5639,2026-03-23,search,web,additional_touch
22353,16504,2026-02-13,search,mobile,additional_touch
22354,11786,2026-01-21,search,web,additional_touch
22355,12554,2026-02-27,paid_social,web,additional_touch
22356,11164,2026-01-25,paid_social,web,additional_touch
22357,18027,2025-12-31,search,mobile,additional_touch
22358,906,2026-02-19,referral,web,additional_touch
22359,18926,2026-02-05,paid_social,web,additional_touch
22360,1627,2026-02-28,search,mobile,additional_touch
22361,14066,2026-03-15,paid_social,mobile,additional_touch
22362,10679,2026-01-10,paid_social,mobile,additional_touch
22363,10150,2026-01-16,paid_social,web,additional_touch
22364,12623,2026-03-03,search,mobile,additional_touch
22365,1345,2026-02-03,paid_social,mobile,additional_touch
22366,11595,2026-02-02,referral,mobile,additional_touch
22367,8206,2026-02-10,referral,mobile,additional_touch
22368,6561,2026-03-20,search,web,additional_touch
22369,2975,2026-01-10,referral,mobile,additional_touch
22370,15904,2026-02-11,paid_social,mobile,additional_touch
22371,7256,2026-01-29,search,web,additional_touch
22372,2505,2026-02-14,referral,mobile,additional_touch
22373,16011,2026-02-14,paid_social,mobile,additional_touch
22374,5811,2026-01-18,paid_social,mobile,additional_touch
22375,6515,2026-01-02,referral,mobile,additional_touch
22376,5668,2026-01-27,referral,mobile,additional_touch
22377,2882,2026-02-12,paid_social,mobile,additional_touch
22378,1778,2026-01-29,search,web,additional_touch
22379,5497,2026-01-19,search,web,additional_touch
22380,1502,2026-02-26,referral,web,additional_touch
22381,5746,2026-02-15,paid_social,mobile,additional_touch
22382,18180,2026-02-20,paid_social,mobile,additional_touch
22383,7789,2026-02-25,search,mobile,additional_touch
22384,8797,2026-02-27,referral,web,additional_touch
22385,755,2026-03-15,paid_social,mobile,additional_touch
22386,14532,2026-02-02,referral,mobile,additional_touch
22387,11742,2026-02-15,referral,mobile,additional_touch
22388,13536,2026-02-12,referral,mobile,additional_touch
22389,6828,2026-02-19,paid_social,web,additional_touch
22390,1487,2026-01-05,referral,mobile,additional_touch
22391,17165,2026-03-25,referral,mobile,additional_touch
22392,12659,2026-01-24,paid_social,mobile,additional_touch
22393,16088,2026-01-30,referral,web,additional_touch
22394,881,2026-03-24,referral,web,additional_touch
22395,5515,2026-03-05,referral,web,additional_touch
22396,5444,2026-01-18,search,web,additional_touch
22397,10072,2026-03-25,paid_social,mobile,additional_touch
22398,648,2026-02-04,paid_social,web,additional_touch
22399,2114,2026-03-18,referral,mobile,additional_touch
22400,1129,2026-02-28,search,mobile,additional_touch
22401,5369,2026-03-03,search,mobile,additional_touch
22402,6911,2026-02-12,paid_social,mobile,additional_touch
22403,12687,2026-03-06,paid_social,web,additional_touch
22404,18319,2026-02-04,paid_social,mobile,additional_touch
22405,18694,2026-02-03,referral,web,additional_touch
22406,6373,2026-01-05,referral,mobile,additional_touch
22407,1073,2026-03-04,search,mobile,additional_touch
22408,11962,2026-03-11,paid_social,mobile,additional_touch
22409,17247,2026-01-10,referral,mobile,additional_touch
22410,13198,2026-03-07,paid_social,mobile,additional_touch
22411,8844,2026-02-20,paid_social,web,additional_touch
22412,347,2026-01-04,referral,mobile,additional_touch
22413,4323,2026-01-24,paid_social,mobile,additional_touch
22414,19636,2026-03-13,paid_social,web,additional_touch
22415,6190,2026-02-04,search,mobile,additional_touch
22416,6331,2026-02-08,search,mobile,additional_touch
22417,4296,2026-01-02,search,mobile,additional_touch
22418,17905,2026-02-17,paid_social,web,additional_touch
22419,14875,2026-02-05,search,mobile,additional_touch
22420,7627,2026-02-14,paid_social,mobile,additional_touch
22421,19673,2026-01-13,referral,mobile,additional_touch
22422,10169,2026-01-07,paid_social,mobile,additional_touch
22423,13530,2026-02-12,paid_social,mobile,additional_touch
22424,14397,2026-01-15,paid_social,mobile,additional_touch
22425,4713,2026-01-08,search,mobile,additional_touch
22426,19969,2026-03-07,search,web,additional_touch
22427,14973,2025-12-30,paid_social,web,additional_touch
22428,9814,2025-12-31,paid_social,mobile,additional_touch
22429,4305,2026-01-23,search,mobile,additional_touch
22430,3243,2026-03-22,search,mobile,additional_touch
22431,6446,2026-01-22,paid_social,web,additional_touch
22432,14566,2026-01-06,referral,web,additional_touch
22433,1741,2026-02-19,referral,mobile,additional_touch
22434,8478,2026-03-03,referral,mobile,additional_touch
22435,19785,2026-02-18,search,mobile,additional_touch
22436,5348,2026-01-11,search,web,additional_touch
22437,13334,2026-01-03,search,mobile,additional_touch
22438,114,2026-03-24,search,web,additional_touch
22439,9500,2026-01-17,search,web,additional_touch
22440,9518,2026-02-15,paid_social,web,additional_touch
22441,13622,2026-01-30,paid_social,mobile,additional_touch
22442,17574,2026-03-24,search,web,additional_touch
22443,8613,2026-01-19,paid_social,web,additional_touch
22444,4287,2026-01-17,paid_social,web,additional_touch
22445,9015,2026-03-01,referral,web,additional_touch
22446,7650,2026-03-11,paid_social,mobile,additional_touch
22447,1848,2026-02-08,search,web,additional_touch
22448,15975,2026-02-15,search,mobile,additional_touch
22449,4684,2026-01-20,referral,mobile,additional_touch
22450,9181,2026-03-02,paid_social,web,additional_touch
22451,19440,2025-12-30,paid_social,mobile,additional_touch
22452,17172,2026-03-24,paid_social,mobile,additional_touch
22453,1777,2026-01-10,search,web,additional_touch
22454,19270,2026-03-22,paid_social,mobile,additional_touch
22455,10505,2026-03-02,referral,web,additional_touch
22456,11331,2026-01-12,search,mobile,additional_touch
22457,3697,2026-02-13,paid_social,web,additional_touch
22458,18956,2026-03-04,search,mobile,additional_touch
22459,7293,2026-01-11,referral,mobile,additional_touch
22460,8184,2026-02-08,referral,mobile,additional_touch
22461,17174,2026-02-07,paid_social,mobile,additional_touch
22462,10510,2026-02-11,paid_social,web,additional_touch
22463,12719,2026-03-02,referral,web,additional_touch
22464,843,2026-02-04,search,mobile,additional_touch
22465,467,2026-02-10,search,mobile,additional_touch
22466,3262,2026-02-11,search,web,additional_touch
22467,13140,2026-03-07,search,mobile,additional_touch
22468,7414,2026-02-28,paid_social,web,additional_touch
22469,409,2026-02-16,search,mobile,additional_touch
22470,8036,2026-02-27,referral,mobile,additional_touch
22471,17027,2026-02-05,paid_social,mobile,additional_touch
22472,3959,2026-03-21,paid_social,mobile,additional_touch
22473,6710,2026-02-09,paid_social,mobile,additional_touch
22474,5597,2026-01-16,search,mobile,additional_touch
22475,16597,2026-02-10,referral,web,additional_touch
22476,1326,2026-01-11,paid_social,mobile,additional_touch
22477,16413,2026-01-26,referral,mobile,additional_touch
22478,1260,2026-02-09,referral,mobile,additional_touch
22479,18470,2026-03-07,paid_social,web,additional_touch
22480,2326,2026-03-24,paid_social,mobile,additional_touch
22481,5886,2026-01-25,search,web,additional_touch
22482,14081,2026-01-07,paid_social,mobile,additional_touch
22483,19092,2026-02-13,referral,mobile,additional_touch
22484,11980,2026-02-13,referral,web,additional_touch
22485,14216,2026-02-12,referral,mobile,additional_touch
22486,19770,2026-02-28,paid_social,mobile,additional_touch
22487,10806,2026-01-23,referral,mobile,additional_touch
22488,11630,2026-01-01,paid_social,mobile,additional_touch
22489,6142,2026-03-05,referral,mobile,additional_touch
22490,12631,2026-03-13,search,mobile,additional_touch
22491,6388,2026-03-21,paid_social,web,additional_touch
22492,11542,2026-01-21,paid_social,mobile,additional_touch
22493,3040,2026-01-19,referral,web,additional_touch
22494,18802,2026-03-11,paid_social,web,additional_touch
22495,19446,2026-02-14,paid_social,web,additional_touch
22496,16172,2026-03-25,paid_social,mobile,additional_touch
22497,2295,2026-02-04,paid_social,mobile,additional_touch
22498,12815,2026-02-28,referral,mobile,additional_touch
22499,15625,2026-01-08,referral,mobile,additional_touch
22500,10360,2026-02-04,referral,web,additional_touch
22501,4351,2026-03-06,referral,mobile,additional_touch
22502,9711,2026-01-27,paid_social,mobile,additional_touch
22503,4878,2026-03-19,referral,mobile,additional_touch
22504,4972,2026-01-14,paid_social,mobile,additional_touch
22505,16385,2026-01-16,referral,mobile,additional_touch
22506,7910,2026-03-20,search,mobile,additional_touch
22507,5425,2026-01-30,paid_social,mobile,additional_touch
22508,10651,2026-03-13,referral,web,additional_touch
22509,4289,2026-03-22,referral,mobile,additional_touch
22510,3232,2026-02-10,paid_social,web,additional_touch
22511,11857,2026-02-02,paid_social,web,additional_touch
22512,1644,2026-03-03,search,mobile,additional_touch
22513,7304,2026-01-23,referral,mobile,additional_touch
22514,16991,2026-02-25,search,web,additional_touch
22515,16958,2025-12-31,paid_social,mobile,additional_touch
22516,17413,2026-03-19,paid_social,web,additional_touch
22517,1564,2026-02-04,referral,mobile,additional_touch
22518,9815,2026-03-12,referral,web,additional_touch
22519,16868,2026-01-17,paid_social,mobile,additional_touch
22520,16415,2026-01-11,paid_social,mobile,additional_touch
22521,10153,2026-01-01,search,web,additional_touch
22522,15780,2026-03-25,referral,web,additional_touch
22523,8370,2026-01-30,search,web,additional_touch
22524,19330,2026-02-26,referral,mobile,additional_touch
22525,13635,2026-02-18,paid_social,mobile,additional_touch
22526,13478,2026-03-19,referral,web,additional_touch
22527,16628,2026-03-08,search,mobile,additional_touch
22528,19016,2026-01-16,referral,web,additional_touch
22529,10012,2026-03-27,referral,web,additional_touch
22530,15948,2026-01-11,search,mobile,additional_touch
22531,15412,2026-02-25,paid_social,mobile,additional_touch
22532,2067,2026-03-17,search,web,additional_touch
22533,3987,2026-01-12,referral,web,additional_touch
22534,12731,2026-02-15,paid_social,mobile,additional_touch
22535,18334,2026-03-21,referral,mobile,additional_touch
22536,17992,2026-02-18,search,mobile,additional_touch
22537,303,2026-03-01,search,web,additional_touch
22538,15649,2026-01-23,search,web,additional_touch
22539,11624,2026-03-09,paid_social,mobile,additional_touch
22540,14910,2026-03-07,paid_social,mobile,additional_touch
22541,2511,2026-01-02,referral,mobile,additional_touch
22542,9259,2026-01-05,paid_social,mobile,additional_touch
22543,10779,2026-03-05,search,mobile,additional_touch
22544,12670,2026-02-07,search,mobile,additional_touch
22545,3678,2026-03-02,referral,web,additional_touch
22546,11713,2026-03-30,referral,web,additional_touch
22547,2544,2026-02-01,search,mobile,additional_touch
22548,12002,2026-02-24,referral,web,additional_touch
22549,6124,2026-01-14,referral,web,additional_touch
22550,3352,2026-02-03,paid_social,web,additional_touch
22551,14352,2026-02-20,paid_social,mobile,additional_touch
22552,13437,2026-02-08,referral,web,additional_touch
22553,8908,2026-02-27,search,mobile,additional_touch
22554,14429,2026-03-08,search,web,additional_touch
22555,7030,2026-01-03,referral,mobile,additional_touch
22556,18859,2026-02-19,referral,mobile,additional_touch
22557,1957,2026-02-13,search,mobile,additional_touch
22558,9491,2026-01-31,referral,mobile,additional_touch
22559,9724,2026-03-29,paid_social,mobile,additional_touch
22560,17109,2026-01-12,referral,mobile,additional_touch
22561,18128,2026-01-09,referral,mobile,additional_touch
22562,19645,2026-01-16,search,web,additional_touch
22563,16283,2026-01-29,paid_social,mobile,additional_touch
22564,18661,2026-02-20,referral,web,additional_touch
22565,11370,2026-02-03,paid_social,web,additional_touch
22566,4427,2026-02-28,referral,mobile,additional_touch
22567,9993,2026-03-16,search,web,additional_touch
22568,6227,2026-02-28,referral,web,additional_touch
22569,5201,2026-01-05,search,web,additional_touch
22570,17426,2026-03-08,paid_social,web,additional_touch
22571,13890,2026-02-07,search,mobile,additional_touch
22572,6226,2026-03-13,referral,mobile,additional_touch
22573,19967,2026-02-16,referral,web,additional_touch
22574,19020,2026-02-10,referral,mobile,additional_touch
22575,14473,2026-02-10,search,mobile,additional_touch
22576,7448,2026-03-21,paid_social,web,additional_touch
22577,19846,2026-03-16,search,mobile,additional_touch
22578,9539,2026-03-06,search,mobile,additional_touch
22579,5693,2026-02-18,paid_social,web,additional_touch
22580,3412,2026-02-15,paid_social,mobile,additional_touch
22581,13674,2026-03-02,referral,mobile,additional_touch
22582,3404,2026-02-18,referral,web,additional_touch
22583,7034,2026-01-29,search,mobile,additional_touch
22584,1991,2026-02-08,search,mobile,additional_touch
22585,19900,2026-03-10,paid_social,mobile,additional_touch
22586,19815,2026-02-18,search,web,additional_touch
22587,2693,2026-02-27,paid_social,web,additional_touch
22588,1635,2026-02-28,paid_social,mobile,additional_touch
22589,8098,2026-01-05,search,mobile,additional_touch
22590,10486,2026-03-12,referral,mobile,additional_touch
22591,333,2026-03-21,paid_social,web,additional_touch
22592,17077,2026-01-02,search,web,additional_touch
22593,11707,2026-03-17,paid_social,mobile,additional_touch
22594,15773,2026-01-07,paid_social,mobile,additional_touch
22595,316,2026-03-21,search,web,additional_touch
22596,13903,2026-01-30,search,mobile,additional_touch
22597,1090,2026-02-18,search,mobile,additional_touch
22598,3890,2026-02-25,paid_social,mobile,additional_touch
22599,16312,2026-02-28,search,web,additional_touch
22600,17868,2026-02-12,paid_social,mobile,additional_touch
22601,1518,2025-12-31,paid_social,mobile,additional_touch
22602,12999,2026-02-28,search,mobile,additional_touch
22603,8865,2026-01-29,referral,mobile,additional_touch
22604,7980,2026-02-14,referral,mobile,additional_touch
22605,4689,2026-01-05,search,mobile,additional_touch
22606,14970,2026-01-01,referral,web,additional_touch
22607,7349,2026-02-05,search,web,additional_touch
22608,4137,2026-03-27,search,mobile,additional_touch
22609,14618,2026-03-11,search,web,additional_touch
22610,9113,2026-02-12,referral,mobile,additional_touch
22611,1576,2026-02-21,search,mobile,additional_touch
22612,11295,2026-01-07,search,mobile,additional_touch
22613,11978,2026-01-16,search,web,additional_touch
22614,1323,2026-03-06,search,mobile,additional_touch
22615,16297,2026-02-18,referral,mobile,additional_touch
22616,8608,2026-01-27,search,mobile,additional_touch
