customer_id,signup_date,experiment_variant
15562,2026-01-14,treatment
15563,2026-03-10,treatment
15564,2026-02-21,treatment
15565,2026-02-25,treatment
15566,2026-01-15,treatment
15567,2026-02-20,treatment
15568,2026-03-14,treatment
15569,2026-01-25,control
15570,2026-02-12,control
15571,2026-02-19,control
15572,2026-03-06,treatment
15573,2026-03-04,control
15574,2026-02-10,treatment
15575,2026-02-11,treatment
15576,2026-03-11,control
15577,2026-01-02,treatment
15578,2026-03-21,control
15579,2026-02-04,treatment
15580,2026-02-12,control
15581,2026-01-13,control
15582,2026-02-03,control
15583,2026-02-12,treatment
15584,2026-03-06,control
15585,2026-03-17,treatment
15586,2026-03-28,treatment
15587,2026-03-24,control
15588,2026-01-16,control
15589,2026-02-12,control
15590,2026-03-09,treatment
15591,2026-03-06,treatment
15592,2026-01-01,control
15593,2026-03-18,treatment
15594,2026-03-30,control
15595,2026-03-29,treatment
15596,2026-03-13,control
15597,2026-02-28,control
15598,2026-03-27,control
15599,2026-01-02,treatment
15600,2026-01-10,treatment
15601,2026-03-01,control
15602,2026-01-05,control
15603,2026-01-29,treatment
15604,2026-02-09,control
15605,2026-03-14,treatment
15606,2026-01-06,control
15607,2026-03-18,control
15608,2026-01-05,treatment
15609,2026-03-11,control
15610,2026-01-09,treatment
15611,2026-03-13,control
15612,2026-01-06,control
15613,2026-03-25,treatment
15614,2026-01-09,control
15615,2026-02-11,treatment
15616,2026-02-02,treatment
15617,2026-02-06,treatment
15618,2026-02-15,control
15619,2026-03-12,control
15620,2026-01-10,control
15621,2026-01-03,treatment
15622,2026-02-27,control
15623,2026-01-02,control
15624,2026-02-24,treatment
15625,2026-01-11,control
15626,2026-01-27,treatment
15627,2026-02-18,control
15628,2026-01-28,treatment
15629,2026-02-15,treatment
15630,2026-03-30,control
15631,2026-02-08,treatment
15632,2026-01-28,treatment
15633,2026-01-16,control
15634,2026-03-23,treatment
15635,2026-03-28,treatment
15636,2026-01-19,treatment
15637,2026-01-12,treatment
15638,2026-01-17,control
15639,2026-03-08,control
15640,2026-03-19,control
15641,2026-01-03,control
15642,2026-02-24,control
15643,2026-02-17,control
15644,2026-03-10,control
15645,2026-03-08,treatment
15646,2026-02-21,control
15647,2026-02-08,treatment
15648,2026-03-29,treatment
15649,2026-01-26,treatment
15650,2026-01-03,control
15651,2026-03-12,treatment
15652,2026-01-14,treatment
15653,2026-03-12,treatment
15654,2026-01-10,control
15655,2026-03-27,control
15656,2026-03-02,treatment
15657,2026-03-28,control
15658,2026-01-29,treatment
15659,2026-02-07,treatment
15660,2026-03-12,treatment
15661,2026-03-19,treatment
15662,2026-01-12,treatment
15663,2026-02-13,treatment
15664,2026-01-21,treatment
15665,2026-02-01,control
15666,2026-01-06,treatment
15667,2026-02-17,treatment
15668,2026-03-31,treatment
15669,2026-03-14,control
15670,2026-03-06,control
15671,2026-01-01,treatment
15672,2026-01-10,control
15673,2026-03-02,treatment
15674,2026-02-28,treatment
15675,2026-01-11,control
15676,2026-02-09,control
15677,2026-03-27,treatment
15678,2026-03-24,control
15679,2026-03-02,treatment
15680,2026-01-13,treatment
15681,2026-01-23,treatment
15682,2026-01-03,control
15683,2026-01-13,control
15684,2026-01-14,treatment
15685,2026-03-23,control
15686,2026-03-26,control
15687,2026-03-13,treatment
15688,2026-03-25,control
15689,2026-02-20,control
15690,2026-01-07,treatment
15691,2026-03-13,control
15692,2026-02-17,control
15693,2026-01-12,control
15694,2026-03-03,treatment
15695,2026-01-23,treatment
15696,2026-01-01,treatment
15697,2026-01-11,treatment
15698,2026-01-02,control
15699,2026-02-10,treatment
15700,2026-01-06,control
15701,2026-02-21,treatment
15702,2026-03-05,treatment
15703,2026-03-07,control
15704,2026-03-26,treatment
15705,2026-03-28,treatment
15706,2026-01-07,control
15707,2026-02-01,treatment
15708,2026-01-13,treatment
15709,2026-01-28,control
15710,2026-02-12,control
15711,2026-03-19,treatment
15712,2026-02-09,control
15713,2026-01-23,control
15714,2026-01-20,treatment
15715,2026-03-09,treatment
15716,2026-01-19,control
15717,2026-03-06,control
15718,2026-01-13,treatment
15719,2026-03-30,control
15720,2026-01-23,treatment
15721,2026-03-31,treatment
15722,2026-03-17,control
15723,2026-02-18,treatment
15724,2026-02-11,treatment
15725,2026-01-26,treatment
15726,2026-03-24,control
15727,2026-03-26,control
15728,2026-03-17,treatment
15729,2026-03-17,treatment
15730,2026-02-17,treatment
15731,2026-02-17,control
15732,2026-03-16,treatment
15733,2026-02-19,control
15734,2026-01-15,treatment
15735,2026-01-03,treatment
15736,2026-02-27,treatment
15737,2026-03-25,control
15738,2026-03-26,treatment
15739,2026-02-02,control
15740,2026-02-25,control
15741,2026-02-24,treatment
15742,2026-02-14,treatment
15743,2026-02-24,treatment
15744,2026-03-01,treatment
15745,2026-01-10,control
15746,2026-01-13,control
15747,2026-01-22,treatment
15748,2026-01-27,treatment
15749,2026-03-02,treatment
15750,2026-01-23,control
15751,2026-03-07,control
15752,2026-01-11,treatment
15753,2026-02-20,control
15754,2026-03-05,treatment
15755,2026-03-11,control
15756,2026-02-27,control
15757,2026-03-11,control
15758,2026-03-20,control
15759,2026-02-21,treatment
15760,2026-03-04,control
15761,2026-01-19,control
15762,2026-03-15,treatment
15763,2026-01-20,control
15764,2026-01-13,treatment
15765,2026-01-11,control
15766,2026-01-06,control
15767,2026-03-16,control
15768,2026-02-03,treatment
15769,2026-01-16,control
15770,2026-01-12,treatment
15771,2026-02-20,treatment
15772,2026-03-11,control
15773,2026-01-07,treatment
15774,2026-02-09,control
15775,2026-02-08,control
15776,2026-03-26,treatment
15777,2026-01-01,control
15778,2026-01-08,treatment
15779,2026-01-22,treatment
15780,2026-03-27,control
15781,2026-01-03,control
15782,2026-03-07,treatment
15783,2026-02-11,control
15784,2026-03-14,control
15785,2026-01-21,control
15786,2026-02-14,control
15787,2026-02-13,treatment
15788,2026-02-02,control
15789,2026-01-31,control
15790,2026-03-07,treatment
15791,2026-01-14,treatment
15792,2026-03-30,treatment
15793,2026-03-22,treatment
15794,2026-01-03,control
15795,2026-03-22,control
15796,2026-02-23,treatment
15797,2026-03-24,control
15798,2026-01-23,treatment
15799,2026-03-18,control
15800,2026-02-06,treatment
15801,2026-02-13,treatment
15802,2026-02-21,treatment
15803,2026-03-12,control
15804,2026-01-20,treatment
15805,2026-01-03,treatment
15806,2026-01-01,treatment
15807,2026-03-21,treatment
15808,2026-01-07,control
15809,2026-01-06,control
15810,2026-01-03,control
15811,2026-01-30,treatment
15812,2026-01-05,treatment
15813,2026-02-11,control
15814,2026-01-15,treatment
15815,2026-01-25,control
15816,2026-02-09,treatment
15817,2026-02-13,control
15818,2026-02-10,control
15819,2026-01-07,control
15820,2026-01-02,treatment
15821,2026-03-11,treatment
15822,2026-01-03,control
15823,2026-02-05,treatment
15824,2026-01-23,treatment
15825,2026-01-04,control
15826,2026-01-05,treatment
15827,2026-01-10,control
15828,2026-01-19,treatment
15829,2026-03-10,treatment
15830,2026-01-04,control
15831,2026-03-15,treatment
15832,2026-01-08,control
15833,2026-01-16,treatment
15834,2026-03-01,treatment
15835,2026-03-27,control
15836,2026-01-13,treatment
15837,2026-03-01,control
15838,2026-02-10,treatment
15839,2026-03-13,treatment
15840,2026-03-14,treatment
15841,2026-03-07,treatment
15842,2026-01-06,treatment
15843,2026-01-28,control
15844,2026-01-25,control
15845,2026-03-06,treatment
15846,2026-02-26,control
15847,2026-02-16,control
15848,2026-01-16,control
15849,2026-01-13,treatment
15850,2026-02-16,treatment
15851,2026-03-31,control
15852,2026-03-04,control
15853,2026-01-16,treatment
15854,2026-03-27,control
15855,2026-01-25,treatment
15856,2026-03-29,treatment
15857,2026-03-14,treatment
15858,2026-01-15,control
15859,2026-01-06,treatment
15860,2026-03-20,treatment
15861,2026-01-01,control
15862,2026-01-05,treatment
15863,2026-02-13,control
15864,2026-02-10,treatment
15865,2026-02-08,treatment
15866,2026-02-12,control
15867,2026-01-20,control
15868,2026-01-08,control
15869,2026-02-05,control
15870,2026-01-29,treatment
15871,2026-02-06,control
15872,2026-03-11,treatment
15873,2026-01-01,control
15874,2026-01-20,treatment
15875,2026-03-24,treatment
15876,2026-02-26,treatment
15877,2026-02-15,treatment
15878,2026-03-28,treatment
15879,2026-02-06,treatment
15880,2026-01-05,treatment
15881,2026-03-27,control
15882,2026-01-02,control
15883,2026-03-12,control
15884,2026-01-24,treatment
15885,2026-03-11,treatment
15886,2026-01-09,treatment
15887,2026-01-28,treatment
15888,2026-01-08,control
15889,2026-02-23,treatment
15890,2026-02-07,control
15891,2026-01-20,control
15892,2026-02-28,treatment
15893,2026-01-01,control
15894,2026-03-08,treatment
15895,2026-01-09,treatment
15896,2026-01-10,treatment
15897,2026-01-26,control
15898,2026-02-21,control
15899,2026-03-18,control
15900,2026-03-06,control
15901,2026-01-31,control
15902,2026-02-25,control
15903,2026-03-16,treatment
15904,2026-02-11,treatment
15905,2026-03-08,treatment
15906,2026-02-09,control
15907,2026-02-08,treatment
15908,2026-03-12,control
15909,2026-03-13,control
15910,2026-01-21,control
15911,2026-01-10,treatment
15912,2026-01-17,treatment
15913,2026-03-24,control
15914,2026-01-06,treatment
15915,2026-03-14,treatment
15916,2026-02-06,control
15917,2026-03-19,treatment
15918,2026-03-01,control
15919,2026-03-05,control
15920,2026-02-17,treatment
15921,2026-02-08,control
15922,2026-01-08,treatment
15923,2026-01-29,control
15924,2026-03-31,treatment
15925,2026-02-07,treatment
15926,2026-02-03,treatment
15927,2026-03-31,treatment
15928,2026-01-01,treatment
15929,2026-02-26,control
15930,2026-02-24,control
15931,2026-03-04,treatment
15932,2026-01-01,control
15933,2026-03-14,control
15934,2026-03-23,treatment
15935,2026-03-01,control
15936,2026-02-24,control
15937,2026-02-18,treatment
15938,2026-01-30,treatment
15939,2026-03-23,treatment
15940,2026-01-31,control
15941,2026-03-13,control
15942,2026-01-10,treatment
15943,2026-01-12,control
15944,2026-02-07,treatment
15945,2026-01-03,control
15946,2026-02-15,control
15947,2026-02-22,control
15948,2026-01-14,control
15949,2026-02-24,control
15950,2026-03-03,treatment
15951,2026-01-18,treatment
15952,2026-01-29,control
15953,2026-03-14,treatment
15954,2026-01-07,control
15955,2026-03-01,control
15956,2026-01-23,treatment
15957,2026-03-05,treatment
15958,2026-01-04,treatment
15959,2026-03-16,control
15960,2026-03-23,control
15961,2026-02-23,treatment
15962,2026-02-11,treatment
15963,2026-03-05,treatment
15964,2026-03-28,treatment
15965,2026-03-01,control
15966,2026-02-25,treatment
15967,2026-02-16,treatment
15968,2026-01-04,control
15969,2026-01-12,control
15970,2026-01-16,treatment
15971,2026-01-06,control
15972,2026-02-17,treatment
15973,2026-02-05,treatment
15974,2026-01-01,control
15975,2026-02-18,treatment
15976,2026-02-25,treatment
15977,2026-01-19,control
15978,2026-03-20,treatment
15979,2026-01-29,control
15980,2026-01-29,treatment
15981,2026-03-24,control
15982,2026-03-17,control
15983,2026-02-04,treatment
15984,2026-03-25,control
15985,2026-02-23,control
15986,2026-01-23,control
15987,2026-02-10,treatment
15988,2026-02-12,treatment
15989,2026-01-04,control
15990,2026-01-29,control
15991,2026-03-01,control
15992,2026-01-26,treatment
15993,2026-02-24,control
15994,2026-01-01,treatment
15995,2026-01-21,control
15996,2026-01-21,treatment
15997,2026-02-28,treatment
15998,2026-03-13,control
15999,2026-02-06,treatment
16000,2026-03-22,control
16001,2026-03-29,treatment
16002,2026-01-27,control
16003,2026-02-07,control
16004,2026-01-04,control
16005,2026-02-02,control
16006,2026-03-09,treatment
16007,2026-03-14,treatment
16008,2026-03-05,control
16009,2026-02-11,treatment
16010,2026-01-26,treatment
16011,2026-02-15,control
16012,2026-03-15,control
16013,2026-03-23,treatment
16014,2026-03-10,control
16015,2026-02-09,treatment
16016,2026-01-09,control
16017,2026-03-09,control
16018,2026-02-13,treatment
16019,2026-01-05,treatment
16020,2026-01-16,treatment
16021,2026-03-31,control
16022,2026-01-16,treatment
16023,2026-02-07,treatment
16024,2026-02-03,treatment
16025,2026-02-13,treatment
16026,2026-01-15,treatment
16027,2026-02-03,treatment
16028,2026-03-16,treatment
16029,2026-01-10,treatment
16030,2026-02-09,control
16031,2026-03-15,treatment
16032,2026-03-20,treatment
16033,2026-03-20,control
16034,2026-02-19,control
16035,2026-01-04,control
16036,2026-02-24,treatment
16037,2026-03-26,control
16038,2026-02-21,control
16039,2026-03-02,treatment
16040,2026-01-17,control
16041,2026-03-07,treatment
16042,2026-01-13,control
16043,2026-02-03,control
16044,2026-01-27,control
16045,2026-01-03,treatment
16046,2026-03-02,treatment
16047,2026-01-11,control
16048,2026-03-19,control
16049,2026-03-18,treatment
16050,2026-01-14,treatment
16051,2026-02-14,treatment
16052,2026-01-08,control
16053,2026-01-18,treatment
16054,2026-03-18,treatment
16055,2026-01-31,control
16056,2026-02-02,treatment
16057,2026-03-23,treatment
16058,2026-01-23,treatment
16059,2026-01-19,treatment
16060,2026-01-01,control
16061,2026-03-14,treatment
16062,2026-01-19,control
16063,2026-02-08,treatment
16064,2026-01-04,control
16065,2026-02-16,control
16066,2026-03-04,treatment
16067,2026-01-30,control
16068,2026-01-07,treatment
16069,2026-01-20,control
16070,2026-03-09,control
16071,2026-03-20,control
16072,2026-03-03,control
16073,2026-03-24,control
16074,2026-01-03,control
16075,2026-03-12,treatment
16076,2026-03-31,control
16077,2026-03-21,control
16078,2026-03-30,control
16079,2026-02-15,control
16080,2026-03-27,control
16081,2026-02-09,control
16082,2026-01-23,treatment
16083,2026-03-19,treatment
16084,2026-03-02,treatment
16085,2026-03-03,treatment
16086,2026-02-10,treatment
16087,2026-03-31,control
16088,2026-01-31,control
16089,2026-02-25,treatment
16090,2026-02-08,control
16091,2026-01-31,control
16092,2026-03-04,treatment
16093,2026-01-12,control
16094,2026-01-10,control
16095,2026-02-28,treatment
16096,2026-02-10,control
16097,2026-01-13,control
16098,2026-03-26,control
16099,2026-03-26,control
16100,2026-02-24,treatment
16101,2026-02-03,treatment
16102,2026-03-24,control
16103,2026-01-19,control
16104,2026-01-03,control
16105,2026-02-24,treatment
16106,2026-02-21,control
16107,2026-01-26,control
16108,2026-03-04,treatment
16109,2026-01-21,treatment
16110,2026-01-31,treatment
16111,2026-01-13,treatment
16112,2026-01-12,treatment
16113,2026-01-10,treatment
16114,2026-01-09,treatment
16115,2026-01-18,control
16116,2026-02-18,control
16117,2026-02-05,control
16118,2026-01-18,treatment
16119,2026-01-12,treatment
16120,2026-01-05,treatment
16121,2026-02-26,control
16122,2026-03-16,treatment
16123,2026-01-22,control
16124,2026-03-14,control
16125,2026-03-06,treatment
16126,2026-03-09,treatment
16127,2026-01-27,treatment
16128,2026-02-19,control
16129,2026-02-20,control
16130,2026-02-16,control
16131,2026-03-09,control
16132,2026-02-19,treatment
16133,2026-02-22,control
16134,2026-03-11,control
16135,2026-01-23,control
16136,2026-03-01,treatment
16137,2026-03-03,treatment
16138,2026-01-13,control
16139,2026-03-06,control
16140,2026-02-01,treatment
16141,2026-03-04,treatment
16142,2026-03-03,control
16143,2026-01-25,control
16144,2026-02-19,treatment
16145,2026-02-15,treatment
16146,2026-03-25,control
16147,2026-01-16,control
16148,2026-01-26,control
16149,2026-02-06,control
16150,2026-03-07,control
16151,2026-01-21,control
16152,2026-03-05,control
16153,2026-01-14,control
16154,2026-03-10,control
16155,2026-03-10,control
16156,2026-02-27,treatment
16157,2026-03-30,control
16158,2026-03-21,treatment
16159,2026-03-03,treatment
16160,2026-03-12,treatment
16161,2026-02-28,control
16162,2026-03-15,control
16163,2026-03-14,treatment
16164,2026-02-10,control
16165,2026-01-14,control
16166,2026-01-07,control
16167,2026-01-26,treatment
16168,2026-02-19,treatment
16169,2026-01-27,control
16170,2026-02-13,treatment
16171,2026-01-19,treatment
16172,2026-03-25,control
16173,2026-02-08,control
16174,2026-03-02,control
16175,2026-02-20,treatment
16176,2026-03-13,treatment
16177,2026-02-21,treatment
16178,2026-03-04,treatment
16179,2026-03-17,control
16180,2026-02-27,treatment
16181,2026-02-27,treatment
16182,2026-03-24,treatment
16183,2026-03-06,control
16184,2026-01-07,control
16185,2026-03-14,control
16186,2026-03-20,control
16187,2026-02-23,treatment
16188,2026-03-14,treatment
16189,2026-01-08,treatment
16190,2026-03-31,control
16191,2026-03-20,control
16192,2026-01-13,control
16193,2026-03-01,treatment
16194,2026-03-17,treatment
16195,2026-03-08,control
16196,2026-01-22,treatment
16197,2026-01-21,treatment
16198,2026-01-06,control
16199,2026-02-18,control
16200,2026-01-23,control
16201,2026-02-21,control
16202,2026-01-14,treatment
16203,2026-02-07,control
16204,2026-01-26,treatment
16205,2026-01-13,treatment
16206,2026-03-24,treatment
16207,2026-01-10,treatment
16208,2026-03-01,control
16209,2026-02-09,treatment
16210,2026-02-21,control
16211,2026-01-25,treatment
16212,2026-03-20,treatment
16213,2026-02-01,control
16214,2026-03-22,control
16215,2026-02-04,treatment
16216,2026-03-28,treatment
16217,2026-03-07,treatment
16218,2026-03-20,control
16219,2026-01-11,treatment
16220,2026-03-15,treatment
16221,2026-03-06,control
16222,2026-01-03,treatment
16223,2026-01-06,treatment
16224,2026-02-20,treatment
16225,2026-02-27,control
16226,2026-02-05,control
16227,2026-03-25,treatment
16228,2026-01-06,treatment
16229,2026-02-01,control
16230,2026-01-09,treatment
16231,2026-03-31,control
16232,2026-02-08,treatment
16233,2026-01-03,control
16234,2026-03-27,control
16235,2026-03-08,treatment
16236,2026-02-10,control
16237,2026-02-23,treatment
16238,2026-03-11,control
16239,2026-01-23,control
16240,2026-01-20,treatment
16241,2026-03-18,treatment
16242,2026-01-22,treatment
16243,2026-03-01,treatment
16244,2026-03-17,control
16245,2026-01-06,control
16246,2026-01-27,control
16247,2026-01-05,treatment
16248,2026-02-28,control
16249,2026-01-18,control
16250,2026-01-01,treatment
16251,2026-03-15,control
16252,2026-01-03,treatment
16253,2026-02-20,control
16254,2026-02-12,control
16255,2026-01-28,control
16256,2026-02-23,control
16257,2026-02-24,treatment
16258,2026-01-08,control
16259,2026-01-08,treatment
16260,2026-03-12,treatment
16261,2026-01-15,control
16262,2026-01-06,treatment
16263,2026-01-17,treatment
16264,2026-03-01,control
16265,2026-01-17,treatment
16266,2026-03-02,control
16267,2026-03-27,treatment
16268,2026-02-09,control
16269,2026-03-29,treatment
16270,2026-02-11,treatment
16271,2026-03-22,treatment
16272,2026-01-01,treatment
16273,2026-03-06,control
16274,2026-02-18,treatment
16275,2026-03-19,control
16276,2026-01-28,control
16277,2026-03-21,control
16278,2026-01-21,treatment
16279,2026-02-12,treatment
16280,2026-01-10,control
16281,2026-01-17,treatment
16282,2026-02-25,treatment
16283,2026-02-01,control
16284,2026-03-19,control
16285,2026-03-24,treatment
16286,2026-01-12,treatment
16287,2026-03-14,control
16288,2026-03-07,treatment
16289,2026-02-27,control
16290,2026-02-13,treatment
16291,2026-02-28,control
16292,2026-01-01,control
16293,2026-01-22,control
16294,2026-02-14,treatment
16295,2026-03-17,control
16296,2026-03-18,control
16297,2026-02-19,control
16298,2026-03-28,treatment
16299,2026-03-25,control
16300,2026-02-12,control
16301,2026-01-07,control
16302,2026-02-10,treatment
16303,2026-03-04,control
16304,2026-01-31,control
16305,2026-03-23,treatment
16306,2026-02-04,treatment
16307,2026-03-15,treatment
16308,2026-02-12,control
16309,2026-02-08,treatment
16310,2026-01-08,treatment
16311,2026-01-26,treatment
16312,2026-02-28,treatment
16313,2026-02-12,treatment
16314,2026-02-02,treatment
16315,2026-01-10,control
16316,2026-03-01,treatment
16317,2026-02-24,treatment
16318,2026-02-26,treatment
16319,2026-01-09,control
16320,2026-03-21,control
16321,2026-01-19,treatment
16322,2026-01-26,treatment
16323,2026-01-20,control
16324,2026-03-26,treatment
16325,2026-02-14,control
16326,2026-03-01,control
16327,2026-03-06,treatment
16328,2026-02-25,treatment
16329,2026-03-07,control
16330,2026-02-19,control
16331,2026-02-27,control
16332,2026-01-19,treatment
16333,2026-02-08,treatment
16334,2026-01-01,treatment
16335,2026-02-15,treatment
16336,2026-02-20,control
16337,2026-02-17,control
16338,2026-03-24,treatment
16339,2026-02-14,treatment
16340,2026-03-18,control
16341,2026-02-18,treatment
16342,2026-01-07,treatment
16343,2026-01-05,control
16344,2026-01-28,control
16345,2026-03-12,treatment
16346,2026-02-13,control
16347,2026-02-02,control
16348,2026-02-13,treatment
16349,2026-03-26,treatment
16350,2026-01-17,control
16351,2026-02-23,control
16352,2026-03-03,control
16353,2026-03-16,control
16354,2026-02-13,treatment
16355,2026-03-26,treatment
16356,2026-03-19,control
16357,2026-01-09,treatment
16358,2026-01-23,control
16359,2026-01-23,treatment
16360,2026-03-23,treatment
16361,2026-01-11,control
16362,2026-03-16,control
16363,2026-03-29,treatment
16364,2026-02-07,control
16365,2026-01-13,control
16366,2026-03-14,control
16367,2026-02-09,control
16368,2026-02-27,treatment
16369,2026-01-27,control
16370,2026-02-10,control
16371,2026-02-05,control
16372,2026-02-16,treatment
16373,2026-01-02,treatment
16374,2026-02-19,treatment
16375,2026-01-26,treatment
16376,2026-01-21,treatment
16377,2026-03-25,control
16378,2026-01-14,control
16379,2026-03-16,control
16380,2026-03-12,control
16381,2026-02-04,treatment
16382,2026-01-08,control
16383,2026-03-01,treatment
16384,2026-03-04,control
16385,2026-01-18,control
16386,2026-03-21,control
16387,2026-01-30,control
16388,2026-02-09,control
16389,2026-03-26,treatment
16390,2026-03-11,control
16391,2026-02-09,treatment
16392,2026-03-19,treatment
16393,2026-01-31,control
16394,2026-01-26,treatment
16395,2026-03-03,control
16396,2026-01-23,control
16397,2026-02-19,control
16398,2026-02-17,treatment
16399,2026-02-16,treatment
16400,2026-03-23,treatment
16401,2026-02-04,treatment
16402,2026-03-04,control
16403,2026-02-07,treatment
16404,2026-01-17,treatment
16405,2026-02-02,control
16406,2026-02-06,control
16407,2026-01-16,control
16408,2026-02-22,control
16409,2026-03-31,treatment
16410,2026-02-03,control
16411,2026-02-19,control
16412,2026-01-18,treatment
16413,2026-01-28,treatment
16414,2026-03-15,treatment
16415,2026-01-14,treatment
16416,2026-03-04,treatment
16417,2026-03-27,control
16418,2026-03-12,treatment
16419,2026-03-10,control
16420,2026-01-15,control
16421,2026-01-07,treatment
16422,2026-01-14,treatment
16423,2026-03-16,treatment
16424,2026-01-09,control
16425,2026-01-13,treatment
16426,2026-02-28,control
16427,2026-01-06,control
16428,2026-03-23,control
16429,2026-03-04,control
16430,2026-03-18,control
16431,2026-03-04,treatment
16432,2026-01-24,control
16433,2026-02-26,treatment
16434,2026-01-31,treatment
16435,2026-03-27,control
16436,2026-02-13,treatment
16437,2026-02-24,control
16438,2026-01-02,treatment
16439,2026-01-14,control
16440,2026-03-02,control
16441,2026-03-26,control
16442,2026-01-20,treatment
16443,2026-03-27,control
16444,2026-03-15,treatment
16445,2026-03-05,control
16446,2026-02-16,treatment
16447,2026-01-01,control
16448,2026-01-14,control
16449,2026-01-11,control
16450,2026-03-09,control
16451,2026-01-25,treatment
16452,2026-03-14,treatment
16453,2026-03-09,control
16454,2026-03-18,control
16455,2026-03-20,control
16456,2026-01-10,treatment
16457,2026-03-01,treatment
16458,2026-02-12,treatment
16459,2026-03-11,treatment
16460,2026-01-05,control
16461,2026-02-09,control
16462,2026-03-28,treatment
16463,2026-01-01,control
16464,2026-02-12,control
16465,2026-01-28,control
16466,2026-03-10,treatment
16467,2026-02-07,treatment
16468,2026-01-23,treatment
16469,2026-02-22,control
16470,2026-01-19,control
16471,2026-02-16,control
16472,2026-02-13,treatment
16473,2026-03-31,control
16474,2026-02-24,treatment
16475,2026-03-24,treatment
16476,2026-01-25,treatment
16477,2026-01-04,treatment
16478,2026-02-01,control
16479,2026-02-10,treatment
16480,2026-02-07,control
16481,2026-01-01,treatment
16482,2026-01-01,treatment
16483,2026-02-19,treatment
16484,2026-01-22,control
16485,2026-02-02,treatment
16486,2026-03-11,treatment
16487,2026-02-04,treatment
16488,2026-03-15,treatment
16489,2026-02-14,treatment
16490,2026-03-08,control
16491,2026-01-26,control
16492,2026-01-13,control
16493,2026-01-24,treatment
16494,2026-01-13,treatment
16495,2026-02-12,control
16496,2026-01-28,control
16497,2026-01-24,treatment
16498,2026-01-20,treatment
16499,2026-02-06,treatment
16500,2026-01-03,control
16501,2026-02-04,treatment
16502,2026-01-20,control
16503,2026-02-18,control
16504,2026-02-13,treatment
16505,2026-02-11,control
16506,2026-02-24,treatment
16507,2026-01-06,control
16508,2026-01-09,control
16509,2026-02-13,treatment
16510,2026-02-03,control
16511,2026-01-27,control
16512,2026-02-03,control
16513,2026-01-23,control
16514,2026-01-12,treatment
16515,2026-01-21,control
16516,2026-03-27,treatment
16517,2026-01-11,treatment
16518,2026-03-31,treatment
16519,2026-03-02,control
16520,2026-01-11,treatment
16521,2026-03-13,treatment
16522,2026-01-25,control
16523,2026-02-13,treatment
16524,2026-01-02,control
16525,2026-01-02,control
16526,2026-03-13,treatment
16527,2026-02-22,control
16528,2026-02-07,control
16529,2026-03-26,control
16530,2026-03-30,control
16531,2026-03-28,treatment
16532,2026-02-14,control
16533,2026-03-16,treatment
16534,2026-01-07,treatment
16535,2026-03-07,control
16536,2026-03-15,control
16537,2026-01-01,control
16538,2026-03-12,treatment
16539,2026-03-21,control
16540,2026-01-19,control
16541,2026-03-24,treatment
16542,2026-01-17,control
16543,2026-03-27,control
16544,2026-03-26,treatment
16545,2026-02-13,treatment
16546,2026-03-31,control
16547,2026-02-17,control
16548,2026-03-06,control
16549,2026-02-10,control
16550,2026-01-16,control
16551,2026-01-29,control
16552,2026-01-18,treatment
16553,2026-01-18,treatment
16554,2026-03-01,treatment
16555,2026-01-06,treatment
16556,2026-01-08,control
16557,2026-03-25,control
16558,2026-01-18,treatment
16559,2026-02-23,control
16560,2026-01-01,control
16561,2026-03-09,treatment
16562,2026-02-18,control
16563,2026-01-03,control
16564,2026-02-25,treatment
16565,2026-01-15,treatment
16566,2026-03-29,treatment
16567,2026-02-15,control
16568,2026-01-09,treatment
16569,2026-02-12,treatment
16570,2026-03-24,control
16571,2026-03-13,treatment
16572,2026-01-28,treatment
16573,2026-02-16,treatment
16574,2026-03-21,control
16575,2026-02-05,treatment
16576,2026-03-03,control
16577,2026-02-12,control
16578,2026-01-30,control
16579,2026-01-13,control
16580,2026-03-21,control
16581,2026-02-18,treatment
16582,2026-02-23,treatment
16583,2026-01-03,control
16584,2026-02-28,treatment
16585,2026-01-19,treatment
16586,2026-03-22,control
16587,2026-03-01,treatment
16588,2026-02-10,treatment
16589,2026-02-04,treatment
16590,2026-01-11,treatment
16591,2026-03-05,treatment
16592,2026-01-08,treatment
16593,2026-03-28,control
16594,2026-01-30,control
16595,2026-03-24,treatment
16596,2026-03-19,control
16597,2026-02-11,control
16598,2026-03-27,control
16599,2026-03-03,treatment
16600,2026-02-20,treatment
16601,2026-01-23,control
16602,2026-02-21,control
16603,2026-02-24,control
16604,2026-01-23,control
16605,2026-02-21,treatment
16606,2026-03-21,control
16607,2026-02-13,treatment
16608,2026-02-05,control
16609,2026-02-24,control
16610,2026-02-13,treatment
16611,2026-03-01,control
16612,2026-03-28,control
16613,2026-03-07,control
16614,2026-03-13,treatment
16615,2026-01-20,control
16616,2026-03-10,treatment
16617,2026-01-06,treatment
16618,2026-02-10,treatment
16619,2026-01-18,treatment
16620,2026-01-14,treatment
16621,2026-03-29,treatment
16622,2026-02-01,control
16623,2026-02-18,treatment
16624,2026-02-08,treatment
16625,2026-03-06,control
16626,2026-03-13,treatment
16627,2026-01-05,control
16628,2026-03-11,treatment
16629,2026-03-01,control
16630,2026-03-24,control
16631,2026-01-08,control
16632,2026-01-07,control
16633,2026-01-22,control
16634,2026-02-09,control
16635,2026-03-03,treatment
16636,2026-03-16,control
